carat,cut,color,price
1.5,Good,G,10618
1.52,Very Good,H,10618
1.5,Good,G,10618
1.5,Premium,G,10618
1.58,Premium,I,10618
1.03,Ideal,F,10619
1.75,Premium,J,10619
1.22,Ideal,E,10622
1.52,Fair,G,10623
1.51,Premium,I,10623
1.52,Premium,D,10623
1.4,Premium,F,10625
1.5,Very Good,E,10626
1.51,Good,H,10628
2.63,Premium,J,10628
1.32,Ideal,G,10631
1.5,Very Good,G,10633
1.57,Ideal,I,10633
1.75,Very Good,I,10635
1.25,Ideal,G,10636
1.25,Ideal,G,10636
1.35,Ideal,H,10639
2.0,Good,I,10640
1.25,Premium,E,10640
1.52,Premium,G,10640
1.02,Very Good,E,10641
1.52,Ideal,I,10641
1.56,Ideal,H,10642
1.15,Ideal,G,10644
1.5,Fair,G,10644
1.6,Very Good,D,10646
1.5,Ideal,I,10646
1.23,Ideal,G,10646
1.23,Very Good,F,10650
1.5,Very Good,H,10652
1.3,Very Good,G,10654
1.51,Premium,G,10655
1.51,Premium,H,10655
1.51,Ideal,I,10655
1.35,Ideal,G,10656
1.27,Ideal,F,10656
1.79,Ideal,J,10658
1.53,Ideal,H,10659
1.53,Premium,H,10659
2.22,Very Good,J,10662
1.7,Ideal,I,10662
1.6,Ideal,F,10662
1.7,Premium,I,10662
1.09,Very Good,F,10663
1.52,Good,F,10664
2.02,Good,J,10666
1.78,Premium,H,10666
1.5,Premium,H,10668
1.62,Premium,I,10669
1.26,Premium,F,10669
1.5,Good,G,10669
2.01,Fair,I,10671
1.02,Very Good,E,10672
1.7,Very Good,I,10680
1.63,Ideal,G,10680
1.5,Very Good,H,10681
1.75,Very Good,J,10681
1.17,Very Good,D,10681
1.71,Very Good,I,10681
1.68,Ideal,J,10681
1.57,Very Good,I,10682
1.5,Very Good,F,10684
1.59,Very Good,D,10685
1.21,Ideal,G,10685
1.21,Ideal,G,10685
1.21,Ideal,G,10685
1.51,Premium,H,10685
1.51,Ideal,H,10685
2.0,Ideal,F,10685
1.71,Premium,H,10687
1.01,Ideal,F,10688
1.51,Premium,G,10688
1.51,Premium,G,10688
1.66,Ideal,I,10691
1.5,Good,H,10692
1.5,Ideal,H,10692
1.01,Very Good,E,10693
1.51,Ideal,F,10693
1.51,Premium,F,10693
1.54,Ideal,D,10694
1.01,Good,E,10696
1.51,Good,E,10696
1.72,Very Good,G,10697
1.53,Ideal,E,10698
1.1,Very Good,F,10701
1.82,Very Good,I,10701
1.56,Premium,H,10702
1.54,Premium,H,10702
1.14,Ideal,E,10703
1.01,Very Good,E,10704
1.21,Premium,D,10706
1.55,Very Good,G,10707
1.26,Ideal,F,10709
1.04,Ideal,D,10709
1.83,Premium,J,10709
1.02,Very Good,E,10710
1.55,Very Good,I,10711
1.31,Ideal,E,10711
2.01,Fair,I,10711
1.53,Premium,D,10712
1.28,Premium,G,10716
2.38,Premium,J,10716
1.22,Very Good,F,10719
1.26,Ideal,G,10720
1.63,Very Good,H,10721
1.24,Ideal,G,10724
1.5,Ideal,H,10725
1.44,Ideal,D,10725
1.29,Ideal,F,10727
1.75,Very Good,H,10727
1.56,Ideal,H,10728
0.38,Ideal,J,629
0.38,Ideal,J,629
0.4,Ideal,E,629
0.4,Ideal,E,629
0.4,Ideal,E,629
0.4,Ideal,E,629
0.38,Ideal,G,629
0.43,Good,J,629
0.36,Premium,F,629
0.3,Very Good,G,629
0.36,Ideal,F,629
0.29,Very Good,E,629
0.38,Very Good,I,630
0.32,Very Good,E,630
0.4,Very Good,G,630
0.31,Ideal,H,630
0.3,Premium,G,630
0.35,Ideal,I,630
0.35,Premium,H,630
0.35,Good,E,630
0.3,Ideal,J,630
0.3,Fair,E,630
0.35,Ideal,H,630
0.3,Ideal,G,630
0.34,Ideal,F,630
0.35,Ideal,I,630
0.35,Premium,I,630
0.35,Premium,H,630
0.35,Very Good,H,630
0.35,Ideal,E,630
2.06,Ideal,I,10728
1.53,Premium,I,10729
1.78,Very Good,D,10730
1.23,Very Good,E,10730
1.5,Very Good,D,10730
1.01,Premium,D,10732
1.33,Ideal,G,10732
1.64,Ideal,F,10733
1.42,Ideal,G,10735
1.67,Premium,I,10736
1.58,Premium,H,10738
1.58,Ideal,H,10738
1.56,Ideal,H,10739
1.51,Premium,G,10739
1.54,Ideal,D,10740
1.13,Ideal,F,10742
1.51,Premium,H,10743
1.5,Premium,I,10744
1.19,Ideal,F,10748
1.72,Premium,H,10749
1.5,Premium,H,10750
1.0,Fair,D,10752
1.0,Premium,D,10752
1.59,Ideal,I,10752
2.0,Fair,H,10752
1.66,Ideal,E,10754
1.15,Ideal,F,10757
1.54,Premium,H,10758
1.01,Very Good,E,10760
1.73,Very Good,I,10761
1.01,Ideal,D,10761
3.01,Fair,H,10761
1.51,Ideal,H,10763
1.51,Good,H,10763
1.3,Premium,G,10763
1.12,Ideal,F,10764
1.78,Premium,E,10765
1.5,Very Good,F,10766
1.5,Good,F,10766
1.56,Premium,G,10766
1.52,Premium,E,10767
1.54,Good,H,10769
1.12,Ideal,E,10769
1.34,Very Good,F,10771
2.01,Fair,H,10772
2.01,Fair,H,10772
2.01,Very Good,H,10772
1.02,Premium,D,10773
1.51,Premium,H,10775
1.5,Ideal,E,10777
1.71,Ideal,J,10778
1.29,Very Good,E,10780
1.51,Ideal,E,10781
1.14,Ideal,F,10786
1.2,Ideal,G,10786
1.04,Ideal,F,10787
1.26,Ideal,G,10787
1.01,Ideal,E,10789
1.4,Very Good,F,10790
1.61,Good,E,10793
1.53,Ideal,I,10796
1.7,Good,I,10796
1.35,Ideal,D,10796
1.01,Ideal,D,10797
1.01,Premium,D,10797
1.86,Very Good,J,10798
1.6,Ideal,E,10798
1.01,Very Good,D,10800
1.01,Very Good,F,10800
1.68,Ideal,I,10800
1.45,Premium,D,10800
1.29,Premium,F,10801
1.67,Ideal,I,10802
1.04,Ideal,F,10804
1.27,Ideal,G,10805
1.29,Ideal,G,10807
1.7,Very Good,J,10808
1.16,Premium,F,10809
1.2,Ideal,G,10812
1.62,Premium,H,10813
1.32,Premium,F,10814
1.51,Premium,I,10817
1.51,Good,H,10819
1.5,Premium,E,10819
1.51,Ideal,I,10821
1.71,Ideal,J,10821
1.51,Very Good,H,10822
1.74,Very Good,I,10823
1.22,Ideal,E,10823
1.6,Very Good,I,10824
1.52,Premium,I,10824
1.51,Premium,I,10824
1.04,Ideal,F,10825
2.02,Ideal,H,10826
1.55,Premium,H,10827
1.53,Premium,H,10827
1.53,Premium,G,10830
1.59,Ideal,H,10832
2.0,Premium,G,10833
2.0,Premium,G,10833
2.0,Fair,I,10833
1.23,Very Good,F,10835
1.53,Ideal,E,10836
1.51,Very Good,F,10838
1.68,Ideal,G,10838
1.28,Ideal,G,10839
1.23,Premium,F,10844
1.2,Ideal,G,10846
1.65,Ideal,D,10847
1.35,Ideal,G,10850
1.16,Ideal,F,10850
1.38,Premium,G,10850
1.55,Very Good,E,10851
1.52,Ideal,I,10851
1.01,Ideal,E,10852
1.7,Ideal,F,10853
1.23,Ideal,G,10859
1.01,Ideal,D,10860
1.7,Premium,E,10860
1.1,Ideal,F,10861
1.51,Ideal,H,10861
3.0,Good,I,10863
1.51,Premium,F,10866
1.02,Premium,E,10867
1.5,Good,E,10868
1.55,Ideal,I,10869
1.72,Premium,H,10869
1.05,Ideal,F,10872
1.5,Very Good,I,10873
1.05,Ideal,F,10874
1.74,Premium,H,10874
1.64,Premium,H,10874
1.14,Premium,F,10878
2.03,Premium,H,10879
1.57,Premium,H,10880
1.51,Good,E,10884
1.9,Premium,J,10885
1.26,Ideal,G,10886
1.5,Good,H,10886
1.5,Ideal,H,10886
1.01,Ideal,E,10887
2.01,Fair,G,10887
2.01,Fair,G,10887
1.22,Ideal,G,10888
1.01,Premium,E,10888
1.53,Premium,H,10889
1.2,Very Good,F,10891
1.61,Very Good,E,10891
1.51,Very Good,E,10891
1.01,Very Good,E,10891
1.76,Ideal,G,10896
1.54,Premium,H,10897
1.63,Good,F,10901
1.55,Premium,D,10905
2.0,Very Good,J,10907
1.5,Ideal,I,10907
1.16,Ideal,D,10907
1.53,Premium,D,10907
1.7,Premium,I,10910
1.62,Very Good,H,10912
2.24,Premium,H,10913
2.0,Fair,H,10913
2.32,Premium,I,10913
1.57,Premium,G,10914
1.57,Premium,G,10914
1.05,Very Good,E,10915
1.26,Ideal,G,10916
1.32,Ideal,E,10919
1.5,Ideal,H,10920
1.58,Ideal,I,10920
1.26,Very Good,G,10922
1.29,Ideal,F,10923
1.53,Premium,I,10924
1.37,Ideal,G,10927
1.01,Premium,D,10927
1.5,Very Good,E,10929
1.36,Premium,F,10929
1.7,Premium,I,10929
1.64,Ideal,F,10929
1.3,Premium,F,10930
1.57,Premium,H,10930
1.2,Very Good,F,10931
1.5,Ideal,I,10931
1.14,Ideal,G,10933
1.58,Premium,D,10934
1.56,Ideal,D,10934
1.7,Very Good,I,10935
1.51,Ideal,E,10935
1.91,Good,I,10937
1.55,Ideal,F,10937
1.51,Premium,H,10939
1.5,Premium,F,10940
1.61,Premium,H,10942
1.71,Ideal,J,10945
1.24,Ideal,G,10946
1.51,Very Good,G,10947
1.53,Ideal,G,10947
1.12,Ideal,F,10949
1.51,Very Good,H,10950
1.51,Premium,H,10951
1.51,Premium,G,10951
1.01,Ideal,E,10954
1.0,Very Good,E,10954
1.54,Fair,F,10954
1.5,Premium,I,10956
1.31,Ideal,F,10957
1.73,Premium,I,10957
1.5,Very Good,H,10959
1.51,Ideal,H,10959
1.51,Ideal,H,10959
1.55,Ideal,H,10960
1.25,Very Good,G,10962
1.5,Premium,F,10962
1.35,Premium,F,10962
1.5,Very Good,F,10962
1.59,Very Good,G,10963
1.52,Premium,E,10963
1.57,Ideal,I,10964
1.02,Very Good,F,10967
1.02,Ideal,D,10967
1.44,Very Good,D,10967
1.7,Ideal,I,10967
1.52,Ideal,I,10968
1.5,Very Good,F,10973
1.4,Ideal,H,10976
2.0,Premium,I,10976
1.32,Premium,F,10977
1.54,Premium,H,10977
1.55,Premium,G,10980
1.2,Good,F,10982
1.25,Ideal,G,10983
1.04,Ideal,F,10984
1.04,Premium,D,10984
1.5,Ideal,H,10989
1.56,Premium,H,10990
1.01,Very Good,E,10993
1.51,Ideal,G,10993
1.66,Premium,H,10993
1.06,Ideal,F,10995
1.5,Good,F,10995
1.25,Ideal,G,10996
1.59,Premium,G,10996
1.27,Ideal,G,11002
1.71,Premium,I,11003
1.22,Ideal,G,11003
1.5,Very Good,F,11004
1.7,Premium,J,11005
1.5,Premium,I,11007
1.5,Fair,H,11007
1.5,Premium,H,11007
1.41,Ideal,G,11009
1.37,Ideal,G,11009
1.41,Very Good,F,11010
2.01,Ideal,J,11011
1.55,Ideal,F,11011
1.52,Very Good,G,11014
1.01,Ideal,D,11015
1.59,Very Good,I,11018
1.07,Very Good,F,11019
1.63,Ideal,I,11019
1.21,Ideal,D,11019
1.74,Premium,I,11020
1.2,Premium,F,11021
1.52,Premium,I,11021
1.6,Premium,I,11021
1.33,Good,D,11023
1.05,Premium,E,11025
1.5,Very Good,H,11025
1.52,Ideal,G,11028
1.02,Ideal,E,11028
1.51,Very Good,G,11029
1.44,Premium,G,11032
1.71,Premium,G,11032
1.52,Ideal,I,11033
1.51,Ideal,F,11035
2.0,Good,J,11036
1.87,Premium,H,11037
1.56,Very Good,H,11039
1.23,Ideal,F,11040
1.57,Ideal,I,11040
2.06,Ideal,H,11040
2.0,Good,G,11041
1.7,Premium,G,11043
1.61,Ideal,H,11045
1.56,Ideal,F,11047
1.55,Premium,H,11048
1.74,Premium,J,11050
2.3,Premium,I,11051
1.13,Ideal,F,11051
1.2,Ideal,D,11053
1.01,Ideal,D,11057
2.02,Premium,I,11059
1.47,Very Good,G,11060
1.3,Premium,G,11061
1.02,Premium,E,11062
1.51,Ideal,H,11062
1.7,Premium,I,11062
1.52,Premium,H,11066
1.55,Ideal,I,11067
1.51,Very Good,H,11068
0.35,Premium,E,630
0.35,Premium,E,630
0.3,Premium,H,630
0.3,Premium,H,630
0.3,Very Good,H,630
0.3,Premium,G,630
0.3,Premium,G,630
0.3,Very Good,G,630
0.4,Ideal,F,630
0.3,Premium,G,630
0.3,Fair,E,630
0.35,Ideal,I,630
0.35,Premium,I,630
0.35,Ideal,E,630
0.3,Very Good,G,631
0.3,Very Good,G,631
0.3,Very Good,H,631
0.3,Ideal,H,631
0.3,Ideal,H,631
0.33,Ideal,G,631
0.33,Premium,G,631
0.33,Premium,D,631
0.33,Premium,D,631
0.33,Ideal,D,631
0.33,Premium,G,631
0.33,Ideal,D,631
0.33,Ideal,D,631
0.33,Premium,D,631
0.33,Ideal,D,631
0.33,Very Good,D,631
1.57,Ideal,H,11068
1.53,Very Good,E,11069
1.3,Ideal,G,11073
1.11,Ideal,E,11074
1.52,Good,E,11075
1.51,Very Good,H,11077
1.53,Premium,D,11078
1.63,Ideal,H,11078
1.5,Ideal,G,11079
1.32,Ideal,G,11079
1.23,Very Good,G,11081
1.01,Ideal,D,11082
1.69,Ideal,I,11086
1.53,Premium,H,11087
1.51,Good,D,11087
1.51,Very Good,I,11088
1.5,Premium,H,11088
1.5,Premium,H,11088
2.2,Very Good,H,11088
1.25,Premium,E,11088
1.25,Ideal,G,11089
1.61,Ideal,E,11090
1.7,Very Good,F,11091
1.5,Premium,H,11092
1.52,Very Good,G,11093
2.07,Premium,H,11094
2.01,Good,G,11096
1.51,Fair,E,11102
1.55,Premium,D,11103
1.18,Ideal,E,11104
1.22,Premium,G,11104
2.25,Ideal,I,11104
1.53,Premium,H,11104
1.71,Premium,I,11104
1.52,Premium,H,11105
1.52,Ideal,G,11105
1.87,Premium,I,11105
2.0,Premium,J,11106
1.54,Premium,G,11107
1.31,Very Good,G,11108
2.0,Premium,H,11108
1.41,Ideal,G,11109
1.34,Ideal,H,11109
2.01,Very Good,J,11110
1.58,Ideal,I,11110
1.22,Ideal,G,11111
1.75,Ideal,F,11113
1.57,Premium,G,11113
1.57,Premium,G,11113
1.47,Premium,G,11113
1.62,Ideal,H,11114
2.25,Premium,I,11114
1.13,Ideal,E,11115
1.13,Ideal,E,11115
2.01,Good,I,11115
1.02,Ideal,F,11116
1.34,Premium,G,11118
2.34,Very Good,H,11119
2.02,Premium,I,11119
1.59,Ideal,I,11119
2.09,Ideal,G,11119
1.16,Ideal,F,11120
1.53,Premium,H,11127
1.5,Fair,E,11128
1.02,Ideal,E,11128
1.51,Premium,G,11129
1.24,Very Good,F,11130
1.3,Premium,F,11130
1.1,Ideal,D,11132
1.1,Very Good,D,11132
1.36,Ideal,F,11132
1.51,Ideal,H,11133
1.7,Very Good,H,11133
1.31,Ideal,F,11136
1.7,Premium,D,11138
1.23,Ideal,F,11141
1.31,Ideal,G,11146
1.67,Very Good,H,11146
1.57,Premium,I,11146
1.28,Ideal,G,11147
1.68,Ideal,D,11147
2.2,Premium,H,11147
1.56,Ideal,F,11148
1.59,Ideal,E,11149
1.55,Premium,H,11149
1.77,Ideal,J,11150
1.62,Ideal,I,11152
1.51,Premium,G,11153
1.51,Very Good,G,11153
1.5,Fair,F,11154
1.5,Premium,F,11154
1.52,Ideal,H,11154
1.01,Ideal,E,11154
1.5,Premium,I,11155
1.66,Ideal,I,11156
2.0,Fair,G,11156
2.01,Fair,E,11156
1.27,Ideal,G,11157
1.5,Ideal,H,11159
1.64,Premium,H,11159
1.51,Very Good,G,11161
1.51,Very Good,H,11161
1.51,Premium,H,11161
1.71,Premium,H,11161
1.3,Premium,G,11162
1.51,Ideal,H,11163
1.02,Premium,E,11163
2.02,Premium,J,11165
1.51,Very Good,H,11166
1.08,Ideal,E,11166
1.02,Premium,F,11167
1.02,Ideal,D,11167
1.52,Ideal,I,11168
1.61,Premium,H,11169
1.6,Very Good,I,11170
2.03,Ideal,I,11172
1.23,Very Good,E,11175
1.21,Premium,F,11175
1.3,Ideal,G,11175
1.52,Very Good,E,11176
1.76,Premium,J,11177
1.54,Premium,H,11177
1.32,Premium,F,11177
1.53,Very Good,H,11178
1.5,Good,E,11179
1.62,Ideal,H,11180
1.5,Ideal,G,11180
1.7,Good,G,11180
1.2,Good,F,11182
1.23,Ideal,G,11182
1.18,Ideal,E,11184
2.01,Premium,J,11188
1.51,Premium,H,11188
1.5,Premium,G,11189
1.5,Premium,H,11189
2.0,Fair,J,11189
1.5,Premium,G,11189
1.5,Ideal,H,11189
2.0,Very Good,J,11189
1.5,Premium,H,11189
1.6,Premium,G,11189
1.7,Very Good,I,11190
1.51,Very Good,F,11190
2.06,Premium,I,11190
1.61,Ideal,G,11192
1.5,Very Good,E,11194
1.5,Premium,H,11194
1.74,Ideal,J,11194
1.06,Ideal,F,11195
1.05,Ideal,D,11196
1.29,Ideal,F,11197
2.0,Premium,F,11198
1.71,Ideal,F,11199
2.0,Premium,H,11200
2.0,Premium,H,11202
2.0,Fair,H,11202
1.38,Ideal,F,11205
1.52,Premium,H,11206
1.52,Ideal,H,11206
1.14,Ideal,E,11206
1.27,Ideal,G,11206
2.04,Premium,J,11209
1.54,Premium,G,11209
1.06,Ideal,D,11209
1.51,Good,D,11212
2.01,Fair,J,11212
1.28,Very Good,G,11214
1.0,Very Good,E,11214
1.5,Very Good,G,11216
1.62,Ideal,I,11217
1.26,Ideal,G,11218
1.5,Very Good,H,11220
1.52,Premium,D,11220
1.61,Ideal,E,11220
2.34,Ideal,H,11221
1.71,Good,F,11225
1.72,Ideal,I,11226
1.14,Ideal,F,11226
2.26,Premium,H,11226
1.71,Premium,G,11227
1.7,Ideal,I,11228
1.7,Premium,F,11228
1.53,Ideal,F,11229
1.51,Premium,G,11230
1.53,Ideal,G,11230
1.24,Premium,F,11231
1.5,Premium,E,11233
1.1,Ideal,F,11233
1.1,Ideal,D,11233
1.1,Premium,D,11233
1.24,Very Good,F,11234
2.06,Ideal,J,11234
1.52,Good,G,11235
1.31,Ideal,F,11237
2.36,Ideal,I,11238
1.71,Premium,I,11246
1.31,Ideal,G,11247
1.71,Premium,G,11248
1.28,Ideal,G,11248
1.67,Premium,H,11248
1.39,Premium,E,11248
1.71,Good,I,11250
1.59,Ideal,E,11251
1.5,Premium,F,11255
1.31,Premium,G,11255
2.0,Ideal,I,11255
1.51,Ideal,G,11255
1.51,Premium,G,11255
1.7,Ideal,I,11257
1.7,Premium,I,11257
1.7,Premium,I,11257
1.58,Ideal,H,11262
1.4,Very Good,G,11262
1.78,Premium,H,11262
1.51,Very Good,E,11263
1.51,Premium,H,11263
1.51,Very Good,H,11263
1.51,Premium,H,11263
1.51,Fair,H,11263
1.53,Very Good,F,11267
1.24,Very Good,F,11268
1.51,Premium,H,11268
1.51,Premium,H,11268
1.04,Very Good,E,11269
1.41,Premium,E,11269
1.57,Premium,H,11272
1.52,Ideal,H,11272
2.04,Very Good,J,11276
1.04,Premium,E,11279
1.53,Premium,H,11280
1.55,Very Good,D,11284
1.38,Very Good,F,11286
1.61,Ideal,G,11294
1.5,Good,G,11294
1.58,Ideal,E,11294
1.5,Ideal,H,11296
1.56,Premium,F,11299
1.2,Premium,E,11301
1.51,Very Good,F,11302
1.51,Ideal,F,11302
1.43,Ideal,G,11302
1.5,Very Good,H,11303
1.53,Good,E,11303
1.61,Premium,G,11303
1.64,Ideal,I,11305
1.65,Premium,D,11310
2.01,Good,I,11312
2.01,Premium,I,11312
2.08,Good,I,11313
1.37,Ideal,E,11314
2.02,Ideal,J,11314
1.7,Premium,F,11322
2.0,Fair,I,11322
1.5,Premium,H,11322
1.26,Ideal,E,11323
1.5,Very Good,E,11325
1.8,Premium,J,11329
1.11,Very Good,E,11330
1.59,Very Good,H,11333
1.59,Premium,H,11333
1.52,Ideal,H,11333
1.54,Ideal,G,11333
1.03,Premium,D,11335
1.81,Good,G,11336
2.06,Ideal,J,11337
1.52,Very Good,G,11338
1.67,Ideal,F,11341
1.56,Premium,H,11345
1.41,Premium,G,11347
1.62,Very Good,H,11351
1.71,Premium,G,11351
1.5,Very Good,D,11352
1.5,Very Good,D,11352
2.0,Fair,G,11355
2.0,Premium,G,11355
1.5,Premium,H,11360
1.7,Premium,I,11360
1.7,Premium,I,11360
1.7,Ideal,I,11360
1.72,Premium,I,11360
1.55,Good,H,11364
1.03,Ideal,F,11365
1.58,Ideal,H,11365
1.5,Good,E,11368
1.4,Premium,F,11368
1.7,Premium,I,11369
1.53,Premium,F,11370
1.28,Ideal,G,11372
1.51,Premium,F,11374
1.51,Premium,F,11374
1.24,Ideal,G,11376
1.52,Ideal,H,11379
1.52,Ideal,H,11379
1.53,Very Good,F,11379
2.03,Ideal,H,11379
1.58,Premium,G,11380
1.04,Premium,E,11382
1.23,Very Good,F,11382
1.5,Ideal,E,11385
1.01,Premium,E,11387
0.3,Very Good,H,421
0.3,Very Good,H,421
0.3,Very Good,H,422
0.3,Ideal,G,422
0.3,Ideal,G,422
0.3,Ideal,G,422
0.3,Ideal,G,422
0.3,Ideal,G,422
0.3,Ideal,G,422
0.3,Ideal,I,422
0.3,Ideal,I,422
0.3,Ideal,I,422
0.3,Ideal,I,422
0.3,Ideal,I,422
0.3,Ideal,I,422
0.3,Ideal,I,422
0.3,Ideal,I,422
0.3,Ideal,G,422
0.3,Ideal,G,422
0.3,Ideal,G,422
0.26,Very Good,G,423
0.26,Very Good,G,423
0.23,Ideal,H,423
0.23,Ideal,E,423
0.31,Ideal,J,424
0.31,Ideal,J,424
0.31,Ideal,I,424
0.3,Ideal,H,425
0.23,Good,F,425
0.23,Good,F,425
0.33,Ideal,D,631
0.33,Ideal,D,631
0.33,Premium,D,631
0.33,Premium,D,631
0.33,Ideal,D,631
0.33,Very Good,D,631
0.33,Ideal,G,631
0.33,Premium,G,631
0.33,Premium,G,631
0.33,Very Good,G,631
0.36,Premium,H,631
0.36,Good,E,631
0.36,Ideal,E,631
0.36,Very Good,E,631
0.36,Ideal,E,631
0.4,Premium,F,631
0.3,Good,I,631
0.3,Good,I,631
0.4,Very Good,J,631
0.36,Very Good,E,631
0.36,Ideal,E,631
0.36,Very Good,E,631
0.4,Ideal,J,631
0.36,Very Good,E,631
0.36,Very Good,E,631
0.36,Premium,E,631
0.4,Premium,J,631
0.36,Very Good,E,631
0.36,Ideal,E,631
0.36,Ideal,H,631
1.13,Ideal,E,11387
1.31,Premium,G,11389
1.71,Very Good,I,11389
2.02,Very Good,I,11390
1.52,Very Good,J,11392
1.3,Premium,F,11392
1.21,Premium,E,11395
1.5,Good,F,11399
2.0,Good,I,11400
1.01,Ideal,E,11400
1.67,Premium,I,11400
1.28,Ideal,G,11401
1.12,Ideal,F,11403
2.0,Very Good,J,11404
1.52,Ideal,F,11405
1.5,Ideal,F,11405
2.01,Very Good,J,11406
1.83,Ideal,J,11406
1.53,Very Good,E,11406
1.33,Ideal,D,11409
1.53,Premium,H,11413
2.0,Premium,F,11413
1.57,Premium,H,11415
1.18,Ideal,F,11415
1.86,Very Good,H,11416
1.05,Very Good,F,11417
1.23,Ideal,G,11417
1.32,Ideal,G,11419
1.58,Ideal,H,11419
1.28,Ideal,E,11419
1.02,Very Good,E,11420
1.53,Premium,G,11421
1.25,Ideal,E,11422
1.62,Very Good,H,11427
1.58,Ideal,D,11428
1.55,Premium,H,11428
1.18,Very Good,F,11430
1.23,Premium,F,11430
1.55,Ideal,I,11430
1.7,Very Good,D,11431
1.53,Ideal,I,11434
1.07,Ideal,F,11434
1.42,Premium,G,11434
1.51,Premium,H,11435
1.51,Premium,H,11435
1.51,Ideal,H,11435
1.58,Ideal,I,11435
1.2,Premium,E,11435
1.6,Ideal,E,11437
1.59,Premium,H,11437
1.59,Ideal,H,11437
1.5,Very Good,D,11442
1.5,Very Good,D,11442
1.01,Ideal,D,11442
1.91,Ideal,J,11447
1.42,Very Good,G,11452
1.53,Very Good,H,11452
1.21,Very Good,F,11455
1.71,Ideal,I,11455
1.2,Ideal,F,11455
1.72,Premium,H,11455
1.62,Premium,H,11455
1.2,Very Good,E,11456
1.31,Ideal,G,11459
1.81,Premium,H,11460
1.51,Very Good,E,11460
1.51,Good,E,11460
2.02,Premium,J,11463
1.5,Premium,H,11464
1.51,Ideal,G,11465
1.23,Ideal,G,11469
1.57,Premium,H,11470
1.53,Ideal,E,11470
2.03,Ideal,I,11472
2.16,Premium,H,11473
1.07,Very Good,E,11475
2.02,Very Good,J,11475
1.13,Ideal,D,11477
1.28,Very Good,G,11478
1.01,Premium,D,11480
1.51,Premium,G,11480
1.7,Premium,I,11481
1.5,Premium,F,11484
1.99,Premium,G,11486
1.51,Good,E,11487
1.54,Ideal,G,11487
1.6,Premium,G,11489
1.5,Premium,D,11489
1.5,Ideal,E,11489
1.5,Fair,E,11489
1.58,Premium,H,11491
1.01,Premium,E,11491
1.43,Ideal,H,11498
2.07,Ideal,J,11500
1.02,Ideal,E,11500
2.29,Very Good,H,11502
1.24,Ideal,G,11503
1.5,Good,G,11508
1.5,Good,G,11508
1.6,Premium,H,11508
2.0,Very Good,J,11510
1.52,Ideal,G,11510
1.04,Ideal,D,11511
1.25,Ideal,G,11511
1.51,Very Good,I,11512
1.51,Good,H,11512
1.7,Very Good,I,11514
1.52,Premium,H,11516
1.06,Very Good,E,11518
1.7,Premium,I,11519
1.7,Premium,I,11519
1.4,Good,G,11519
1.86,Premium,H,11520
2.19,Good,I,11522
1.56,Ideal,G,11522
1.57,Ideal,F,11523
1.57,Premium,F,11523
1.5,Good,G,11524
1.53,Ideal,F,11525
1.53,Ideal,F,11525
2.01,Good,J,11526
1.58,Ideal,I,11526
1.54,Very Good,H,11527
1.38,Ideal,G,11527
1.2,Ideal,G,11530
1.2,Ideal,G,11530
1.56,Ideal,H,11531
1.31,Ideal,G,11531
1.51,Very Good,G,11532
1.5,Very Good,E,11533
1.23,Premium,F,11534
1.63,Premium,I,11534
1.6,Very Good,E,11537
1.03,Premium,E,11538
1.51,Ideal,H,11540
1.51,Premium,H,11540
1.51,Premium,H,11540
1.51,Ideal,H,11540
2.0,Premium,G,11544
3.0,Good,E,11548
1.14,Premium,F,11549
1.1,Ideal,D,11550
2.01,Good,J,11554
1.73,Very Good,I,11554
1.5,Good,E,11554
1.5,Ideal,H,11557
1.53,Very Good,H,11557
1.71,Ideal,I,11559
1.51,Very Good,F,11560
1.51,Very Good,F,11560
1.51,Very Good,F,11560
1.51,Good,F,11560
1.7,Very Good,H,11560
1.55,Premium,H,11562
1.51,Very Good,E,11565
1.51,Premium,E,11565
1.51,Premium,E,11565
1.51,Premium,E,11565
2.01,Very Good,J,11566
1.55,Premium,H,11567
1.21,Ideal,G,11572
1.5,Ideal,G,11572
1.02,Ideal,D,11573
1.54,Premium,G,11574
1.55,Ideal,I,11574
1.57,Premium,H,11575
1.75,Ideal,G,11576
2.09,Good,J,11576
1.5,Good,G,11577
1.63,Premium,G,11578
2.18,Premium,H,11579
1.51,Ideal,H,11580
1.28,Ideal,F,11580
1.4,Very Good,G,11584
1.32,Ideal,G,11584
1.5,Very Good,E,11586
1.62,Ideal,I,11587
1.5,Premium,F,11588
1.44,Premium,G,11588
1.25,Very Good,G,11589
2.72,Ideal,H,11594
1.52,Very Good,D,11595
1.57,Ideal,G,11596
2.0,Fair,H,11600
1.24,Ideal,G,11601
1.28,Very Good,F,11602
1.55,Very Good,H,11602
2.01,Ideal,G,11602
1.57,Very Good,H,11605
1.7,Ideal,H,11605
1.02,Ideal,E,11605
1.51,Premium,F,11607
1.75,Ideal,J,11609
1.58,Ideal,G,11610
1.03,Ideal,E,11611
1.59,Very Good,G,11613
1.5,Premium,F,11613
1.76,Ideal,I,11616
1.52,Premium,H,11621
1.4,Very Good,G,11624
1.61,Very Good,H,11627
1.51,Ideal,E,11628
1.56,Ideal,G,11628
1.09,Very Good,F,11631
1.54,Premium,H,11632
1.3,Ideal,G,11633
2.01,Premium,H,11635
